Text,Speaker,Episode,Season,Show,sentiment_score,sentiment_label,mapped,bracket,accumulative_sentiment,average_sentiment
 You mustn't let anything stop you.,JOJEN,e5-First of His Name,season-04,Game-of-Thrones,1.4525833129882812,POSITIVE,jojen,,11.752343356609344,0.12903225806451613
 No. You're not here. You're far from here.,JOJEN,e5-First of His Name,season-04,Game-of-Thrones,3.1215808391571045,NEGATIVE,jojen,,8.63076251745224,0.1111111111111111
 What does that mean?,MEERA,e5-First of His Name,season-04,Game-of-Thrones,2.3973171710968018,NEGATIVE,meera,,-30.73215003311634,-0.1864406779661017
 At the hill. A great weirwood tree.,JOJEN,e5-First of His Name,season-04,Game-of-Thrones,3.821630954742432,POSITIVE,jojen,,12.452393472194672,0.125
" Meera and I, even Hodor, we're only here to guide you. He's waiting for you. We have to find it. You have to make it.",JOJEN,e5-First of His Name,season-04,Game-of-Thrones,2.8955438137054443,POSITIVE,jojen,,15.347937285900116,0.13846153846153847
 This... this isn't the end. Not for you. Not yet.,JOJEN,e5-First of His Name,season-04,Game-of-Thrones,3.078188896179199,NEGATIVE,jojen,,12.269748389720917,0.12121212121212122
 How... will we know the end?,MEERA,e5-First of His Name,season-04,Game-of-Thrones,3.60254454612732,NEGATIVE,meera,,-34.33469457924366,-0.2
 You'll know.,JOJEN,e5-First of His Name,season-04,Game-of-Thrones,3.8372318744659424,POSITIVE,jojen,,16.10698026418686,0.13432835820895522
 Brothers.,LOCKE,e5-First of His Name,season-04,Game-of-Thrones,3.3920929431915283,POSITIVE,locke,,17.83838413655758,0.16981132075471697
 11 men. Most of them already drunk. No guards posted. They don't seem to have a care in the world. We'll carve them up like walnut pie.,LOCKE,e5-First of His Name,season-04,Game-of-Thrones,3.6254570484161377,NEGATIVE,locke,,14.212927088141441,0.14814814814814814
 Karl was a top paid cutthroat in Flea Bottom. I've seen what he can do with a knife.,GRENN,e5-First of His Name,season-04,Game-of-Thrones,2.604064702987671,NEGATIVE,grenn,,-33.405765652656555,-0.24242424242424243
 Have you seen what I can do with a knife?,LOCKE,e5-First of His Name,season-04,Game-of-Thrones,2.518212080001831,NEGATIVE,locke,,11.69471500813961,0.12727272727272726
 (CHUCKLES) Not yet.,GRENN,e5-First of His Name,season-04,Game-of-Thrones,3.426201581954956,NEGATIVE,grenn,,-36.83196723461151,-0.2537313432835821
 There's a hut on the West Side of the keep. We should steer clear of it.,LOCKE,e5-First of His Name,season-04,Game-of-Thrones,1.0542343854904177,NEGATIVE,locke,,10.640480622649193,0.10714285714285714
" They've got some hounds chained up inside. Closer we can get without the dogs sniffing us, the better.",LOCKE,e5-First of His Name,season-04,Game-of-Thrones,2.270527601242065,NEGATIVE,locke,,8.369953021407127,0.08771929824561403
 New moon tonight.,GRENN,e5-First of His Name,season-04,Game-of-Thrones,3.4819891452789307,POSITIVE,grenn,,-33.34997808933258,-0.23529411764705882
 Stop. What are you doing?,JOJEN,e5-First of His Name,season-04,Game-of-Thrones,3.935276508331299,NEGATIVE,jojen,,12.17170375585556,0.11764705882352941
 Hodor. Hodor. Hodor.,HODOR,e5-First of His Name,season-04,Game-of-Thrones,0.8644511103630066,NEGATIVE,hodor,,-12.931044682860374,-0.4166666666666667
 Hodor. Hodor.,HODOR,e5-First of His Name,season-04,Game-of-Thrones,0.8684118390083313,NEGATIVE,hodor,,-13.799456521868706,-0.44
 Hodor.,HODOR,e5-First of His Name,season-04,Game-of-Thrones,1.1959458589553833,NEGATIVE,hodor,,-14.995402380824089,-0.46153846153846156
  Hodor. Hodor.,HODOR,e5-First of His Name,season-04,Game-of-Thrones,0.8684118390083313,NEGATIVE,hodor,,-15.86381421983242,-0.48148148148148145
  Hodor. Hodor.,HODOR,e5-First of His Name,season-04,Game-of-Thrones,0.8684118390083313,NEGATIVE,hodor,,-16.73222605884075,-0.5
 (gasps),MEERA,e5-First of His Name,season-04,Game-of-Thrones,1.961430311203003,NEGATIVE,meera,,-36.29612489044666,-0.21311475409836064
 (whimpers),MEERA,e5-First of His Name,season-04,Game-of-Thrones,3.824773073196411,NEGATIVE,meera,,-40.120897963643074,-0.22580645161290322
" If you let my sister go, I can help you.",JOJEN,e5-First of His Name,season-04,Game-of-Thrones,2.152066469192505,POSITIVE,jojen,,14.323770225048065,0.13043478260869565
 I can.,JOJEN,e5-First of His Name,season-04,Game-of-Thrones,4.3177595138549805,POSITIVE,jojen,,18.641529738903046,0.14285714285714285
 I have the sight. I can see things.,JOJEN,e5-First of His Name,season-04,Game-of-Thrones,4.012630462646484,POSITIVE,jojen,,22.65416020154953,0.15492957746478872
 Things that haven't happened yet.,JOJEN,e5-First of His Name,season-04,Game-of-Thrones,2.303424596786499,NEGATIVE,jojen,,20.35073560476303,0.1388888888888889
 No.,JOJEN,e5-First of His Name,season-04,Game-of-Thrones,3.2377028465271,NEGATIVE,jojen,,17.11303275823593,0.1232876712328767
 I saw you die tonight. I saw your body burn. I saw the snow fall and bury your bones.,JOJEN,e5-First of His Name,season-04,Game-of-Thrones,2.8616843223571777,NEGATIVE,jojen,,14.251348435878754,0.10810810810810811
" They're here, the Night's Watch.",RAST,e5-First of His Name,season-04,Game-of-Thrones,0.6277201175689697,POSITIVE,rast,,-38.21955877542496,-0.41935483870967744
" Rescue party is here, lads. Lady.",LOCKE,e5-First of His Name,season-04,Game-of-Thrones,1.8602286577224727,POSITIVE,locke,,10.2301816791296,0.10344827586206896
 Aye. I'll take you to him.,LOCKE,e5-First of His Name,season-04,Game-of-Thrones,3.4643309116363525,POSITIVE,locke,,13.694512590765953,0.11864406779661017
 You're Brandon Stark?,LOCKE,e5-First of His Name,season-04,Game-of-Thrones,0.98140287399292,NEGATIVE,locke,,12.713109716773033,0.1
  (GASPS),MEERA,e5-First of His Name,season-04,Game-of-Thrones,1.961430311203003,NEGATIVE,meera,,-42.08232827484608,-0.23809523809523808
 Hodor. Hodor.,HODOR,e5-First of His Name,season-04,Game-of-Thrones,0.8684118390083313,NEGATIVE,hodor,,-17.600637897849083,-0.5172413793103449
" The little crippled lord. We're going for a ride, boy.",LOCKE,e5-First of His Name,season-04,Game-of-Thrones,2.612400770187378,POSITIVE,locke,,15.325510486960411,0.11475409836065574
 Keep talking and I'll cut your friends' throats. Starting with the idiot. Do you hear? Do you hear?,LOCKE,e5-First of His Name,season-04,Game-of-Thrones,3.165217161178589,NEGATIVE,locke,,12.160293325781822,0.0967741935483871
 Hodor! Hodor! Hodor. Hodor.,HODOR,e5-First of His Name,season-04,Game-of-Thrones,0.952178120613098,POSITIVE,hodor,,-16.648459777235985,-0.4666666666666667
 Hodor. Hodor. Hodor. Hodor. Hodor.,HODOR,e5-First of His Name,season-04,Game-of-Thrones,1.1166329383850098,NEGATIVE,hodor,,-17.765092715620995,-0.4838709677419355
" If he sees you, he won't let you go north.",JOJEN,e5-First of His Name,season-04,Game-of-Thrones,2.599648714065552,POSITIVE,jojen,,16.850997149944305,0.12
 And wants to protect you. He'll take you back to Castle Black.,JOJEN,e5-First of His Name,season-04,Game-of-Thrones,3.282256364822388,POSITIVE,jojen,,20.133253514766693,0.13157894736842105
 You have to decide. Do you want to find the three-eyed raven?,JOJEN,e5-First of His Name,season-04,Game-of-Thrones,2.056637525558472,NEGATIVE,jojen,,18.07661598920822,0.11688311688311688
 Hodor.,HODOR,e5-First of His Name,season-04,Game-of-Thrones,1.1959458589553833,NEGATIVE,hodor,,-18.961038574576378,-0.5
 Lord Snow. Are you bringing me back for trial?,KARL TANNER,e5-First of His Name,season-04,Game-of-Thrones,2.088408231735229,NEGATIVE,karl tanner,,-22.11569881439209,-1.0
 We had a good thing here. We were free men. You'll never be free. You'll never know what that's like.,KARL TANNER,e5-First of His Name,season-04,Game-of-Thrones,1.004856824874878,POSITIVE,karl tanner,,-21.110841989517212,-0.75
 You learn how to fight in a castle?,KARL TANNER,e5-First of His Name,season-04,Game-of-Thrones,0.6894901990890503,POSITIVE,karl tanner,,-20.42135179042816,-0.5555555555555556
" Some old man teach you how to stand, how to parry?",KARL TANNER,e5-First of His Name,season-04,Game-of-Thrones,1.073600172996521,NEGATIVE,karl tanner,,-21.494951963424683,-0.6
 How to fight with honor?,KARL TANNER,e5-First of His Name,season-04,Game-of-Thrones,0.9213693737983704,NEGATIVE,karl tanner,,-22.416321337223053,-0.6363636363636364
 You know what's wrong with honor?,KARL TANNER,e5-First of His Name,season-04,Game-of-Thrones,3.733258008956909,NEGATIVE,karl tanner,,-26.149579346179962,-0.6666666666666666
 You.,KARL TANNER,e5-First of His Name,season-04,Game-of-Thrones,4.055009841918945,POSITIVE,karl tanner,,-22.094569504261017,-0.5384615384615384
 What the seven hells could do that to a man?,GRENN,e5-First of His Name,season-04,Game-of-Thrones,3.265020608901977,NEGATIVE,grenn,,-36.61499869823456,-0.2463768115942029
 Locke said there were 11 of them.,GRENN,e5-First of His Name,season-04,Game-of-Thrones,1.318159103393555,POSITIVE,grenn,,-35.296839594841,-0.22857142857142856
 Jon.,GRENN,e5-First of His Name,season-04,Game-of-Thrones,2.4005696773529053,POSITIVE,grenn,,-32.8962699174881,-0.2112676056338028
" Meaning all respect, Ser Crow, Craster beat us and worse. Your brother crows beat us and worse. We'll find our own way.",MORAG,e5-First of His Name,season-04,Game-of-Thrones,0.185271680355072,POSITIVE,morag,,0.185271680355072,1.0
 Burn it to the ground and all the dead with it.,MORAG,e5-First of His Name,season-04,Game-of-Thrones,3.2819769382476807,NEGATIVE,morag,,-3.0967052578926086,0.0
" Your Grace, if you'd like to sit, I'm sure that--",DAVOS,e6-The Laws of God and Men,season-04,Game-of-Thrones,4.313953399658203,POSITIVE,davos,,79.27049573138356,0.06306306306306306
 We've been here since midday.,STANNIS,e6-The Laws of God and Men,season-04,Game-of-Thrones,1.6397851705551147,POSITIVE,stannis,,-19.14722786843777,-0.06741573033707865
" Easterners have a difference sense of time, I've often found. Once I was waiting for Salladhor Saan here in Braavos. Together, we were going to run three shiploads of the finest--",DAVOS,e6-The Laws of God and Men,season-04,Game-of-Thrones,3.052276611328125,POSITIVE,davos,,82.32277234271169,0.06726457399103139
" Welcome to the Iron Bank. Please, sit.",TYCHO,e6-The Laws of God and Men,season-04,Game-of-Thrones,3.552274942398072,POSITIVE,tycho,,3.552274942398072,1.0
" What can we do for you, Lord Stannis?",TYCHO,e6-The Laws of God and Men,season-04,Game-of-Thrones,1.4783557653427124,NEGATIVE,tycho,,2.0739191770553598,0.0
" This is Stannis of the House Baratheon, King of the Andals and the First Men, Lord of the Seven Kingdoms and Protector of the Realm.",DAVOS,e6-The Laws of God and Men,season-04,Game-of-Thrones,1.44389808177948,POSITIVE,davos,,83.76667042449117,0.07142857142857142
" The Iron Throne is currently occupied by Tommen of the House Baratheon, King of the Andals and the First Men, Lord of the Seven Kingdoms and Protector of the Realm.",TYCHO,e6-The Laws of God and Men,season-04,Game-of-Thrones,1.2935880422592163,POSITIVE,tycho,,3.367507219314576,0.3333333333333333
 He shares no blood with me. He is a bastard born of incest. As was his brother before him.,STANNIS,e6-The Laws of God and Men,season-04,Game-of-Thrones,3.316102266311645,NEGATIVE,stannis,,-22.463330134749416,-0.07262569832402235
" Yes, we have heard this story.",TYCHO,e6-The Laws of God and Men,season-04,Game-of-Thrones,3.302431344985962,POSITIVE,tycho,,6.669938564300538,0.5
 It's not a story. It's the truth.,STANNIS,e6-The Laws of God and Men,season-04,Game-of-Thrones,1.912490606307984,POSITIVE,stannis,,-20.550839528441433,-0.06666666666666667
 The king's grandfather tells a different story. A story about a jealous uncle whose attempts to usurp the throne from the rightful king cost the Seven Kingdoms dearly in blood and gold.,TYCHO,e6-The Laws of God and Men,season-04,Game-of-Thrones,2.675673246383667,POSITIVE,tycho,,9.345611810684204,0.6
 Gold you loaned him.,STANNIS,e6-The Laws of God and Men,season-04,Game-of-Thrones,3.717803239822388,POSITIVE,stannis,,-16.833036288619045,-0.06077348066298342
 And you feel your blood gives you a claim on our gold?,TYCHO,e6-The Laws of God and Men,season-04,Game-of-Thrones,1.3580739498138428,POSITIVE,tycho,,10.703685760498047,0.6666666666666666
 More than any man living.,STANNIS,e6-The Laws of God and Men,season-04,Game-of-Thrones,3.959976196289064,POSITIVE,stannis,,-12.87306009232998,-0.054945054945054944
" Across the Narrow Sea, your books are filled with words like ""usurper"" and ""madman"" and ""blood right."" Here, our books are filled with numbers. We prefer the stories they tell. More plain. Less open to interpretation. How many fighting men remain loyal to you?",TYCHO,e6-The Laws of God and Men,season-04,Game-of-Thrones,1.9820598363876345,NEGATIVE,tycho,,8.721625924110413,0.42857142857142855
" 4,000.",STANNIS,e6-The Laws of God and Men,season-04,Game-of-Thrones,2.29681396484375,POSITIVE,stannis,,-10.57624612748623,-0.04918032786885246
" And how many ships do you have? The ones still afloat, Ser Davos, not at the bottom of Blackwater Bay.",TYCHO,e6-The Laws of God and Men,season-04,Game-of-Thrones,1.469659686088562,NEGATIVE,tycho,,7.251966238021851,0.25
 32.,DAVOS,e6-The Laws of God and Men,season-04,Game-of-Thrones,1.934202790260315,POSITIVE,davos,,85.70087321475148,0.07555555555555556
" And how much wheat and barley and beef and pork do you produce on Dragonstone to feed your 4,000 men on your 32 ships?",TYCHO,e6-The Laws of God and Men,season-04,Game-of-Thrones,2.8424315452575684,NEGATIVE,tycho,,4.409534692764282,0.1111111111111111
 None.,STANNIS,e6-The Laws of God and Men,season-04,Game-of-Thrones,3.324119329452514,NEGATIVE,stannis,,-13.900365456938745,-0.05434782608695652
 You can see why these numbers seem unlikely to add up to a happy ending from our perspective. I'm afraid we must respectfully decline your request. But we thank you for paying us the honor of your visit.,TYCHO,e6-The Laws of God and Men,season-04,Game-of-Thrones,3.044951677322388,POSITIVE,tycho,,7.45448637008667,0.2
 My lord.,DAVOS,e6-The Laws of God and Men,season-04,Game-of-Thrones,2.2671477794647217,POSITIVE,davos,,87.9680209942162,0.07964601769911504
" I'm not a lord, Ser Davos Seaworth. You would not be either here. In Braavos, thieves are not rewarded with titles.",TYCHO,e6-The Laws of God and Men,season-04,Game-of-Thrones,2.998706579208374,NEGATIVE,tycho,,4.455779790878296,0.09090909090909091
" Well, strictly speaking, I didn't do the thieving. That would be the pirates. I just moved what they stole from one place to another.  {DAVOS removes his right glove to show the stubs of his fingers.",DAVOS,e6-The Laws of God and Men,season-04,Game-of-Thrones,2.679372549057007,NEGATIVE,davos,,85.2886484451592,0.07488986784140969
" This is the payment that was demanded by King Stannis for my crimes. I consider it an honest accounting. He's an honest man and he's your best chance to get back the money you've sunk into Westeros. Which is a lot, I imagine. Wars are expensive.",DAVOS,e6-The Laws of God and Men,season-04,Game-of-Thrones,3.1732969284057617,POSITIVE,davos,,88.46194537356496,0.07894736842105263
 The war is over.,TYCHO,e6-The Laws of God and Men,season-04,Game-of-Thrones,0.5265906453132629,NEGATIVE,tycho,,3.929189145565033,0.0
" As long as Stannis lives, the war is not over. Who's the real power in King's Landing?",DAVOS,e6-The Laws of God and Men,season-04,Game-of-Thrones,1.2501736879348757,POSITIVE,davos,,89.71211906149983,0.08296943231441048
 Ser Davos...,TYCHO,e6-The Laws of God and Men,season-04,Game-of-Thrones,2.9186739921569824,POSITIVE,tycho,,6.847863137722015,0.07692307692307693
 Humor me.,DAVOS,e6-The Laws of God and Men,season-04,Game-of-Thrones,3.948504447937012,POSITIVE,davos,,93.66062350943685,0.08695652173913043
  Tywin Lannister.,TYCHO,e6-The Laws of God and Men,season-04,Game-of-Thrones,1.8099560737609863,POSITIVE,tycho,,8.657819211483002,0.14285714285714285
  67.,TYCHO,e6-The Laws of God and Men,season-04,Game-of-Thrones,2.022753953933716,POSITIVE,tycho,,10.680573165416718,0.2
" 67. And when he dies, who's in command? A half-grown boy, the product of incest? Cersei Lannister, a queen whose people despise her? Jaime Lannister, a man best known for killing the king he was sworn to protect? When Tywin's gone, who do you back?",STANNIS,e6-The Laws of God and Men,season-04,Game-of-Thrones,2.875567674636841,NEGATIVE,stannis,,-16.775933131575584,-0.05945945945945946
 That is a problem for another time.,TYCHO,e6-The Laws of God and Men,season-04,Game-of-Thrones,4.323818683624268,NEGATIVE,tycho,,6.35675448179245,0.125
" Begging your pardon, I think it's a problem for now. There's only one reliable leader left in Westeros. Stannis. He's got the birthright. He's in his prime. He's a tried and tested battle commander. And he doesn't just talk about paying people back, he does it.",DAVOS,e6-The Laws of God and Men,season-04,Game-of-Thrones,0.3806303739547729,NEGATIVE,davos,,93.27999313548207,0.08225108225108226
 You think they ever met a pirate who didn't tell them that joke?,DAVOS,e6-The Laws of God and Men,season-04,Game-of-Thrones,2.646072626113892,NEGATIVE,davos,,90.63392050936818,0.07758620689655173
 Only half rotted.,DAVOS,e6-The Laws of God and Men,season-04,Game-of-Thrones,3.925121784210205,NEGATIVE,davos,,86.70879872515798,0.07296137339055794
  I am Lhara.,LHARA,e6-The Laws of God and Men,season-04,Game-of-Thrones,2.7188832759857178,POSITIVE,lhara,,2.7188832759857178,1.0
" No time, I'm afraid. We sail at sunrise.",DAVOS,e6-The Laws of God and Men,season-04,Game-of-Thrones,2.017047166824341,POSITIVE,davos,,88.72584589198232,0.07692307692307693
 You won't be alone. And you won't be poor.,DAVOS,e6-The Laws of God and Men,season-04,Game-of-Thrones,3.2169930934906006,POSITIVE,davos,,91.94283898547292,0.08085106382978724
